OPPORTUNITY_ID,OPPORTUNITY_NAME,STAGE_NAME,STAGE_START_DATE,STAGE_END_DATE,DAYS_IN_STAGE,TOTAL_AMOUNT
006Uy00000IuQa9IAF,FCx(1) Meter w CTs - Demar 21 Warren Place,4 Proposal Submitted,2024-12-16 15:41:27 UTC,2024-12-26 14:41:03 UTC,10,3200
006Uy00000IuQa9IAF,FCx(1) Meter w CTs - Demar 21 Warren Place,5 Negotiation/Review,2024-12-26 14:41:03 UTC,2025-01-03 16:52:08 UTC,8,3200
006Uy00000IuQa9IAF,FCx(1) Meter w CTs - Demar 21 Warren Place,6 Won,2025-01-03 16:52:08 UTC,2025-01-03 00:00:00 UTC,0,3200
006Uy00000IvUrqIAF,"FCx AMI water meters- Capasso Realty-15-21 Lexington St Newton, MA 02465",4 Proposal Submitted,2024-12-16 19:52:14 UTC,2025-07-08 12:44:27 UTC,204,59499
006Uy00000IvUrqIAF,"FCx AMI water meters- Capasso Realty-15-21 Lexington St Newton, MA 02465",8 Abandoned,2025-07-08 12:44:27 UTC,2025-12-31 00:00:00 UTC,176,59499
006Uy00000Ivl7xIAB,O&M Contract ELG GA Power Plant Bowen Cartersville GA,1 Prospecting,2024-12-16 21:25:22 UTC,2025-03-12 14:09:02 UTC,86,5000000
006Uy00000Ivl7xIAB,O&M Contract ELG GA Power Plant Bowen Cartersville GA,8 Abandoned,2025-03-12 14:09:02 UTC,2025-03-12 00:00:00 UTC,0,5000000
006Uy00000IvwcrIAB,Chevron El Segundo MOA Solar Renewable Energy System,2 Qualified,2024-12-16 22:34:52 UTC,2024-12-20 17:31:32 UTC,4,70000
006Uy00000IvwcrIAB,Chevron El Segundo MOA Solar Renewable Energy System,1 Prospecting,2024-12-20 17:31:32 UTC,2025-02-03 16:41:29 UTC,45,70000
006Uy00000IvwcrIAB,Chevron El Segundo MOA Solar Renewable Energy System,4 Proposal Submitted,2025-02-03 16:41:29 UTC,2026-12-07 00:00:00 UTC,672,70000
006Uy00000Iwc4BIAR,"FCx AMI - Anchor Line - 22 Crosby Dr, Bedford MA",4 Proposal Submitted,2024-12-17 00:28:36 UTC,2025-04-28 15:21:09 UTC,132,13430
006Uy00000Iwc4BIAR,"FCx AMI - Anchor Line - 22 Crosby Dr, Bedford MA",1 Prospecting,2025-04-28 15:21:09 UTC,2025-11-30 00:00:00 UTC,216,13430
006Uy00000IwrkkIAB,"Decarbonisation & Onsite WW to Energy , Kimberly Clark, Decarbonisation & Onsite WW to Energy, Multiple Locations",1 Prospecting,2024-12-17 02:59:11 UTC,2025-06-16 19:38:52 UTC,181,45000000
006Uy00000IwrkkIAB,"Decarbonisation & Onsite WW to Energy , Kimberly Clark, Decarbonisation & Onsite WW to Energy, Multiple Locations",8 Abandoned,2025-06-16 19:38:52 UTC,2025-10-16 00:00:00 UTC,122,0
006Uy00000IxNO1IAN,VPPA Support - BioMed Realty - New England,4 Proposal Submitted,2024-12-17 13:36:08 UTC,2025-01-02 15:35:45 UTC,16,1912500
006Uy00000IxNO1IAN,VPPA Support - BioMed Realty - New England,5 Negotiation/Review,2025-01-02 15:35:45 UTC,2025-01-03 20:58:10 UTC,1,1912500
006Uy00000IxNO1IAN,VPPA Support - BioMed Realty - New England,6 Won,2025-01-03 20:58:10 UTC,2025-01-03 00:00:00 UTC,0,1912500
006Uy00000Ixdr0IAB,Stanford School of Medicine AHU-3 PXC Turnkey Project Implementation LKSC,4 Proposal Submitted,2024-12-17 15:22:25 UTC,2025-10-30 00:00:00 UTC,317,24947
006Uy00000IxduGIAR,BTU Calibration - Federal Realty - Sephora Assembly Row Somerville MA,4 Proposal Submitted,2024-12-17 15:41:58 UTC,2025-04-22 13:15:16 UTC,126,1300
006Uy00000IxduGIAR,BTU Calibration - Federal Realty - Sephora Assembly Row Somerville MA,8 Abandoned,2025-04-22 13:15:16 UTC,2025-06-30 00:00:00 UTC,69,1300
006Uy00000IxhzRIAR,Stanford School of Medicine AHU-1 PXC Turnkey Project Implementation LKSC,4 Proposal Submitted,2024-12-17 15:18:15 UTC,2025-10-30 00:00:00 UTC,317,24947
006Uy00000IxiqgIAB,Stanford School of Medicine AHU-2 PXC Turnkey Project Implementation LKSC,4 Proposal Submitted,2024-12-17 15:21:38 UTC,2025-10-30 00:00:00 UTC,317,24947
006Uy00000IxoRYIAZ,RCx One (1) QLC - EJ Minskoff - 51 Astor Place - Perceptive Advisors,1 Prospecting,2024-12-17 15:59:35 UTC,2024-12-18 03:05:15 UTC,1,1300
006Uy00000IxoRYIAZ,RCx One (1) QLC - EJ Minskoff - 51 Astor Place - Perceptive Advisors,4 Proposal Submitted,2024-12-18 03:05:15 UTC,2024-12-18 03:05:28 UTC,0,1300
006Uy00000IxoRYIAZ,RCx One (1) QLC - EJ Minskoff - 51 Astor Place - Perceptive Advisors,5 Negotiation/Review,2024-12-18 03:05:28 UTC,2024-12-23 19:52:23 UTC,5,1300
006Uy00000IxoRYIAZ,RCx One (1) QLC - EJ Minskoff - 51 Astor Place - Perceptive Advisors,6 Won,2024-12-23 19:52:23 UTC,2024-12-23 00:00:00 UTC,0,1300
006Uy00000IxqUrIAJ,"FCx Single Channel Meter & CTs- Jamestown- 19 Drydock Boston, MA",4 Proposal Submitted,2024-12-17 15:50:43 UTC,2024-12-18 15:22:43 UTC,1,3200
006Uy00000IxqUrIAJ,"FCx Single Channel Meter & CTs- Jamestown- 19 Drydock Boston, MA",5 Negotiation/Review,2024-12-18 15:22:43 UTC,2024-12-23 16:44:30 UTC,5,3200
006Uy00000IxqUrIAJ,"FCx Single Channel Meter & CTs- Jamestown- 19 Drydock Boston, MA",6 Won,2024-12-23 16:44:30 UTC,2024-12-23 00:00:00 UTC,0,3200
006Uy00000Iy7KRIAZ,Cx 2 meters Wells Fargo - Related - 30 HY,4 Proposal Submitted,2024-12-17 17:28:02 UTC,2025-01-21 13:33:01 UTC,35,2600
006Uy00000Iy7KRIAZ,Cx 2 meters Wells Fargo - Related - 30 HY,5 Negotiation/Review,2025-01-21 13:33:01 UTC,2025-01-22 02:33:56 UTC,1,2600
006Uy00000Iy7KRIAZ,Cx 2 meters Wells Fargo - Related - 30 HY,6 Won,2025-01-22 02:33:56 UTC,2025-01-21 00:00:00 UTC,-1,2600
006Uy00000J0SkXIAV,Furnish Tenant AMI - Interstate - 99 Coolidge Watertown,4 Proposal Submitted,2024-12-18 12:30:37 UTC,2025-02-11 20:24:49 UTC,55,66468
006Uy00000J0SkXIAV,Furnish Tenant AMI - Interstate - 99 Coolidge Watertown,5 Negotiation/Review,2025-02-11 20:24:49 UTC,2025-02-12 19:50:40 UTC,1,66468
006Uy00000J0SkXIAV,Furnish Tenant AMI - Interstate - 99 Coolidge Watertown,6 Won,2025-02-12 19:50:40 UTC,2025-02-12 00:00:00 UTC,0,66468
006Uy00000J0m6XIAR,Spruance PPA to DuPont,2 Qualified,2024-12-18 14:57:35 UTC,2025-06-30 00:00:00 UTC,194,700000000
006Uy00000J1GRCIA3,CITGO Corpus- Desalter DAF Rental- ST,2 Qualified,2024-12-18 17:07:25 UTC,2025-04-09 18:46:54 UTC,112,540000
006Uy00000J1GRCIA3,CITGO Corpus- Desalter DAF Rental- ST,4 Proposal Submitted,2025-04-09 18:46:54 UTC,2025-12-01 00:00:00 UTC,236,540000
006Uy00000J1t17IAB,"MDM - JLL - 730-750 Main Street - Cambridge, MA",4 Proposal Submitted,2024-12-18 19:12:00 UTC,2025-02-28 16:51:27 UTC,72,73872
006Uy00000J1t17IAB,"MDM - JLL - 730-750 Main Street - Cambridge, MA",5 Negotiation/Review,2025-02-28 16:51:27 UTC,2025-03-06 20:56:35 UTC,6,73872
006Uy00000J1t17IAB,"MDM - JLL - 730-750 Main Street - Cambridge, MA",8 Abandoned,2025-03-06 20:56:35 UTC,2025-03-06 00:00:00 UTC,0,73872
006Uy00000J20SQIAZ,Energy Management - Regeneron - Tarrytown & Suffern,4 Proposal Submitted,2024-12-18 19:59:27 UTC,2025-04-16 10:34:39 UTC,119,1682784
006Uy00000J20SQIAZ,Energy Management - Regeneron - Tarrytown & Suffern,5 Negotiation/Review,2025-04-16 10:34:39 UTC,2025-04-18 16:21:13 UTC,2,134016
006Uy00000J20SQIAZ,Energy Management - Regeneron - Tarrytown & Suffern,6 Won,2025-04-18 16:21:13 UTC,2025-04-18 00:00:00 UTC,0,134016
006Uy00000J25FCIAZ,"RCx (3) Meters -Boston Properties - 399 Park Ave (MLP, 28 & 29)",4 Proposal Submitted,2024-12-18 20:20:18 UTC,2025-01-07 14:21:27 UTC,20,3900
006Uy00000J25FCIAZ,"RCx (3) Meters -Boston Properties - 399 Park Ave (MLP, 28 & 29)",5 Negotiation/Review,2025-01-07 14:21:27 UTC,2025-01-09 11:49:55 UTC,2,3900
006Uy00000J25FCIAZ,"RCx (3) Meters -Boston Properties - 399 Park Ave (MLP, 28 & 29)",6 Won,2025-01-09 11:49:55 UTC,2025-01-09 00:00:00 UTC,0,3900
006Uy00000J2NTpIAN,Stanford School of Medicine Office DDC Upgrade Grnd N Turnkey Project Implementation CCSR,6 Won,2024-12-18 21:21:41 UTC,2024-12-18 00:00:00 UTC,0,24976
006Uy00000J2SmrIAF,Raven SR Demonstration Project Waste to Energy O&M,3 Discovery,2024-12-18 21:45:27 UTC,2024-12-18 21:58:40 UTC,0,62400000
006Uy00000J2SmrIAF,Raven SR Demonstration Project Waste to Energy O&M,1 Prospecting,2024-12-18 21:58:40 UTC,2025-03-10 15:44:17 UTC,82,3000000
006Uy00000J2SmrIAF,Raven SR Demonstration Project Waste to Energy O&M,2 Qualified,2025-03-10 15:44:17 UTC,2025-06-30 00:00:00 UTC,112,3000000
006Uy00000J3bPtIAJ,FCx(2)PM5000 - SL Green - 919 3rd 45th fl,3 Discovery,2024-12-19 13:13:03 UTC,2025-01-08 13:45:36 UTC,20,6800
006Uy00000J3bPtIAJ,FCx(2)PM5000 - SL Green - 919 3rd 45th fl,4 Proposal Submitted,2025-01-08 13:45:36 UTC,2025-01-08 13:56:57 UTC,0,6800
006Uy00000J3bPtIAJ,FCx(2)PM5000 - SL Green - 919 3rd 45th fl,5 Negotiation/Review,2025-01-08 13:56:57 UTC,2025-01-09 11:59:00 UTC,1,6800
006Uy00000J3bPtIAJ,FCx(2)PM5000 - SL Green - 919 3rd 45th fl,6 Won,2025-01-09 11:59:00 UTC,2025-01-09 00:00:00 UTC,0,6800
006Uy00000J3vmpIAB,"AMI Consulting - Nan Fung - 470 Atlantic Ave., Boston, MA",3 Discovery,2024-12-19 16:14:47 UTC,2024-12-19 19:36:54 UTC,0,5000
006Uy00000J3vmpIAB,"AMI Consulting - Nan Fung - 470 Atlantic Ave., Boston, MA",4 Proposal Submitted,2024-12-19 19:36:54 UTC,2025-01-21 13:12:55 UTC,33,5000
006Uy00000J3vmpIAB,"AMI Consulting - Nan Fung - 470 Atlantic Ave., Boston, MA",8 Abandoned,2025-01-21 13:12:55 UTC,2025-01-31 00:00:00 UTC,10,5000
006Uy00000J54T5IAJ,Barclays - UPS A & B Annual Electrical Maintenance 2025,3 Discovery,2024-12-19 20:12:08 UTC,2025-02-17 16:18:39 UTC,60,53260
006Uy00000J54T5IAJ,Barclays - UPS A & B Annual Electrical Maintenance 2025,4 Proposal Submitted,2025-02-17 16:18:39 UTC,2025-03-28 17:19:14 UTC,39,53260
006Uy00000J54T5IAJ,Barclays - UPS A & B Annual Electrical Maintenance 2025,5 Negotiation/Review,2025-03-28 17:19:14 UTC,2025-03-31 18:08:55 UTC,3,53260
006Uy00000J54T5IAJ,Barclays - UPS A & B Annual Electrical Maintenance 2025,6 Won,2025-03-31 18:08:55 UTC,2025-03-31 00:00:00 UTC,0,53260
006Uy00000J5JjvIAF,"BEUDO Consulting - Anchor Line - 60 First St., Cambridge, MA",3 Discovery,2024-12-19 21:49:42 UTC,2025-02-03 13:27:37 UTC,46,7500
006Uy00000J5JjvIAF,"BEUDO Consulting - Anchor Line - 60 First St., Cambridge, MA",8 Abandoned,2025-02-03 13:27:37 UTC,2025-02-03 00:00:00 UTC,0,7500
006Uy00000J5he8IAB,Salinas Valley Health (SVH) - Sustainability Services,1 Prospecting,2024-12-20 00:01:54 UTC,2025-02-09 08:40:46 UTC,51,3000000
006Uy00000J5he8IAB,Salinas Valley Health (SVH) - Sustainability Services,2 Qualified,2025-02-09 08:40:46 UTC,2025-06-27 16:57:58 UTC,138,3000000
006Uy00000J5he8IAB,Salinas Valley Health (SVH) - Sustainability Services,0 Target,2025-06-27 16:57:58 UTC,2026-03-31 00:00:00 UTC,277,3000000
006Uy00000J73W6IAJ,Stanford School of Medicine Chiller Integration Turnkey Implementation 3145D Porter,4 Proposal Submitted,2024-12-20 16:20:32 UTC,2025-01-10 01:55:43 UTC,21,19833
006Uy00000J73W6IAJ,Stanford School of Medicine Chiller Integration Turnkey Implementation 3145D Porter,6 Won,2025-01-10 01:55:43 UTC,2025-01-09 00:00:00 UTC,-1,19833
006Uy00000J7XHMIA3,Equinix CxA Services Framework Agreement,4 Proposal Submitted,2024-12-20 17:53:19 UTC,2025-02-24 20:13:08 UTC,66,1
006Uy00000J7XHMIA3,Equinix CxA Services Framework Agreement,8 Abandoned,2025-02-24 20:13:08 UTC,2025-02-24 00:00:00 UTC,0,1
006Uy00000J7kpaIAB,FICx DGP and CX 4 meters with cables - Related - 30 HY,4 Proposal Submitted,2024-12-20 18:41:33 UTC,2025-02-10 14:07:37 UTC,52,17612
006Uy00000J7kpaIAB,FICx DGP and CX 4 meters with cables - Related - 30 HY,5 Negotiation/Review,2025-02-10 14:07:37 UTC,2025-02-10 17:05:53 UTC,0,17612
006Uy00000J7kpaIAB,FICx DGP and CX 4 meters with cables - Related - 30 HY,6 Won,2025-02-10 17:05:53 UTC,2025-02-10 00:00:00 UTC,0,17612
006Uy00000J7sIbIAJ,"O&M Water Systems - Dominion Power - Clover, VA",1 Prospecting,2024-12-20 20:28:08 UTC,2025-06-27 12:24:16 UTC,189,10500000
006Uy00000J7sIbIAJ,"O&M Water Systems - Dominion Power - Clover, VA",3 Discovery,2025-06-27 12:24:16 UTC,2026-03-31 00:00:00 UTC,277,10500000
006Uy00000J87arIAB,"O&M WWT - Mars - Hackettstown, NJ",1 Prospecting,2024-12-20 20:18:33 UTC,2025-01-07 18:29:41 UTC,18,3500000
006Uy00000J87arIAB,"O&M WWT - Mars - Hackettstown, NJ",2 Qualified,2025-01-07 18:29:41 UTC,2025-01-27 18:17:32 UTC,20,3500000
006Uy00000J87arIAB,"O&M WWT - Mars - Hackettstown, NJ",3 Discovery,2025-01-27 18:17:32 UTC,2025-02-07 15:08:12 UTC,11,3500000
006Uy00000J87arIAB,"O&M WWT - Mars - Hackettstown, NJ",4 Proposal Submitted,2025-02-07 15:08:12 UTC,2025-06-24 14:57:50 UTC,137,4000000
006Uy00000J87arIAB,"O&M WWT - Mars - Hackettstown, NJ",8 Abandoned,2025-06-24 14:57:50 UTC,2026-02-01 00:00:00 UTC,222,4000000
006Uy00000J87fiIAB,ATI Materials Upgrade-Operate-Maintain,3 Discovery,2024-12-20 20:26:48 UTC,2025-02-12 17:13:50 UTC,54,60000000
006Uy00000J87fiIAB,ATI Materials Upgrade-Operate-Maintain,8 Abandoned,2025-02-12 17:13:50 UTC,2025-03-03 00:00:00 UTC,19,60000000
006Uy00000J8AlgIAF,FCx (1) DGP - Boston Properties - 767 Fifth Ave (5th Fl),4 Proposal Submitted,2024-12-20 21:25:58 UTC,2024-12-23 12:55:20 UTC,3,2000
006Uy00000J8AlgIAF,FCx (1) DGP - Boston Properties - 767 Fifth Ave (5th Fl),5 Negotiation/Review,2024-12-23 12:55:20 UTC,2024-12-23 19:26:08 UTC,0,2000
006Uy00000J8AlgIAF,FCx (1) DGP - Boston Properties - 767 Fifth Ave (5th Fl),6 Won,2024-12-23 19:26:08 UTC,2024-12-23 00:00:00 UTC,0,2000
006Uy00000J8B0DIAV,"Data Monitoring & UBM, CSHL, Cold Spring Harbor NY",3 Discovery,2024-12-20 21:31:32 UTC,2025-01-24 20:12:49 UTC,35,92432
006Uy00000J8B0DIAV,"Data Monitoring & UBM, CSHL, Cold Spring Harbor NY",4 Proposal Submitted,2025-01-24 20:12:49 UTC,2025-04-22 20:35:56 UTC,88,114312
006Uy00000J8B0DIAV,"Data Monitoring & UBM, CSHL, Cold Spring Harbor NY",5 Negotiation/Review,2025-04-22 20:35:56 UTC,2025-04-24 17:37:11 UTC,2,53784
006Uy00000J8B0DIAV,"Data Monitoring & UBM, CSHL, Cold Spring Harbor NY",6 Won,2025-04-24 17:37:11 UTC,2025-04-24 00:00:00 UTC,0,53784
006Uy00000JCATiIAP,FICx 1 electric meter 101 - Related - 30 HY,4 Proposal Submitted,2024-12-23 15:58:46 UTC,2025-02-10 14:09:31 UTC,49,9468
006Uy00000JCATiIAP,FICx 1 electric meter 101 - Related - 30 HY,5 Negotiation/Review,2025-02-10 14:09:31 UTC,2025-02-10 16:27:28 UTC,0,9468
006Uy00000JCATiIAP,FICx 1 electric meter 101 - Related - 30 HY,6 Won,2025-02-10 16:27:28 UTC,2025-02-10 00:00:00 UTC,0,9468
006Uy00000JCcWUIA1,EM-Breakthrough Properties-Torreyview Metering,4 Proposal Submitted,2024-12-23 18:35:40 UTC,2025-02-06 12:14:17 UTC,45,14400
006Uy00000JCcWUIA1,EM-Breakthrough Properties-Torreyview Metering,5 Negotiation/Review,2025-02-06 12:14:17 UTC,2025-05-13 18:59:57 UTC,96,14400
006Uy00000JCcWUIA1,EM-Breakthrough Properties-Torreyview Metering,6 Won,2025-05-13 18:59:57 UTC,2025-05-13 00:00:00 UTC,0,14400
006Uy00000JEyURIA1,"LL97 Filing, Related DBC, New York, NY",2 Qualified,2024-12-24 17:47:51 UTC,2025-03-07 15:48:35 UTC,73,9959
006Uy00000JEyURIA1,"LL97 Filing, Related DBC, New York, NY",8 Abandoned,2025-03-07 15:48:35 UTC,2025-04-01 00:00:00 UTC,25,5318
006Uy00000JGplBIAT,MI1-EOL,1 Prospecting,2024-12-26 14:28:19 UTC,2025-05-07 21:42:45 UTC,132,1200000
006Uy00000JGplBIAT,MI1-EOL,2 Qualified,2025-05-07 21:42:45 UTC,2025-05-07 21:48:04 UTC,0,1200000
006Uy00000JGplBIAT,MI1-EOL,3 Discovery,2025-05-07 21:48:04 UTC,2025-05-07 21:58:49 UTC,0,1200000
006Uy00000JGplBIAT,MI1-EOL,4 Proposal Submitted,2025-05-07 21:58:49 UTC,2025-07-10 19:19:22 UTC,64,1676239
006Uy00000JGplBIAT,MI1-EOL,5 Negotiation/Review,2025-07-10 19:19:22 UTC,2025-07-10 21:18:58 UTC,0,1463639
006Uy00000JGplBIAT,MI1-EOL,6 Won,2025-07-10 21:18:58 UTC,2025-07-10 00:00:00 UTC,0,1463639
006Uy00000JGxCTIA1,Air Liquide Freeport Pond Issue,2 Qualified,2024-12-26 15:07:55 UTC,2025-04-03 14:28:51 UTC,98,400000
006Uy00000JGxCTIA1,Air Liquide Freeport Pond Issue,8 Abandoned,2025-04-03 14:28:51 UTC,2025-04-03 00:00:00 UTC,0,400000
006Uy00000JHk0HIAT,"FCx AMI Interstate  32 Wiggins Ave Bedford, MA",4 Proposal Submitted,2024-12-26 19:13:13 UTC,2025-03-28 18:58:42 UTC,92,3200
006Uy00000JHk0HIAT,"FCx AMI Interstate  32 Wiggins Ave Bedford, MA",8 Abandoned,2025-03-28 18:58:42 UTC,2025-06-09 00:00:00 UTC,73,3200
006Uy00000JJEadIAH,Stanford School of Medicine AHU SAT Reset Energy Calcs Turnkey Implementation LPCH,4 Proposal Submitted,2024-12-27 14:28:21 UTC,2026-04-03 00:00:00 UTC,462,12343
006Uy00000JJsmZIAT,Stanford School of Medicine UPS Rewiring Turnkey Project Implementation 855 California,4 Proposal Submitted,2024-12-27 17:49:18 UTC,2025-01-10 01:57:57 UTC,14,6984
006Uy00000JJsmZIAT,Stanford School of Medicine UPS Rewiring Turnkey Project Implementation 855 California,6 Won,2025-01-10 01:57:57 UTC,2025-01-09 00:00:00 UTC,-1,6984
006Uy00000JO1hZIAT,FCx AMI 3rd Floor Fitout- LPC- 100 Chestnut Somerville,2 Qualified,2024-12-30 14:10:09 UTC,2025-02-05 20:38:58 UTC,37,5000
006Uy00000JO1hZIAT,FCx AMI 3rd Floor Fitout- LPC- 100 Chestnut Somerville,8 Abandoned,2025-02-05 20:38:58 UTC,2025-04-30 00:00:00 UTC,84,5000
006Uy00000JOennIAD,Stanford School of Medicine EF-7 VFD Upgrade Turnkey Project Implementation 3165 Porter,4 Proposal Submitted,2024-12-30 17:29:48 UTC,2025-06-06 14:41:09 UTC,158,43671
006Uy00000JOennIAD,Stanford School of Medicine EF-7 VFD Upgrade Turnkey Project Implementation 3165 Porter,6 Won,2025-06-06 14:41:09 UTC,2025-06-06 00:00:00 UTC,0,29246
006Uy00000JOexTIAT,Fx Electrical Panel repairs - SL Green - 555 W 57th,4 Proposal Submitted,2024-12-30 17:08:28 UTC,2025-02-06 15:08:26 UTC,38,10848
006Uy00000JOexTIAT,Fx Electrical Panel repairs - SL Green - 555 W 57th,5 Negotiation/Review,2025-02-06 15:08:26 UTC,2025-02-10 17:13:41 UTC,4,10848
006Uy00000JOexTIAT,Fx Electrical Panel repairs - SL Green - 555 W 57th,6 Won,2025-02-10 17:13:41 UTC,2025-02-10 00:00:00 UTC,0,10848
006Uy00000JVxP3IAL,FCx Changeorder AFM- J Calnan- Forsyth1- 100 Chestnut Somerville,4 Proposal Submitted,2025-01-02 14:29:54 UTC,2025-01-08 13:15:58 UTC,6,6200
006Uy00000JVxP3IAL,FCx Changeorder AFM- J Calnan- Forsyth1- 100 Chestnut Somerville,5 Negotiation/Review,2025-01-08 13:15:58 UTC,2025-01-16 17:35:47 UTC,8,6200
006Uy00000JVxP3IAL,FCx Changeorder AFM- J Calnan- Forsyth1- 100 Chestnut Somerville,6 Won,2025-01-16 17:35:47 UTC,2025-01-16 00:00:00 UTC,0,6200
006Uy00000JW5w8IAD,Corporate MSA,1 Prospecting,2025-01-02 16:02:37 UTC,2025-12-31 00:00:00 UTC,363,1
006Uy00000JYtNJIA1,"Fx,Cx (2) BTU meters_Avra space Farley_MTC Construction",4 Proposal Submitted,2025-01-03 14:03:30 UTC,2025-01-16 20:56:05 UTC,13,9400
006Uy00000JYtNJIA1,"Fx,Cx (2) BTU meters_Avra space Farley_MTC Construction",5 Negotiation/Review,2025-01-16 20:56:05 UTC,2025-02-04 19:08:33 UTC,19,9400
006Uy00000JYtNJIA1,"Fx,Cx (2) BTU meters_Avra space Farley_MTC Construction",6 Won,2025-02-04 19:08:33 UTC,2025-02-04 00:00:00 UTC,0,9400
006Uy00000JZdA2IAL,"Fx, I, Cx (1) DGP w/ FieldServer_Penn 1_VNO",4 Proposal Submitted,2025-01-03 17:44:04 UTC,2025-01-22 19:35:02 UTC,19,9700
006Uy00000JZdA2IAL,"Fx, I, Cx (1) DGP w/ FieldServer_Penn 1_VNO",5 Negotiation/Review,2025-01-22 19:35:02 UTC,2025-01-23 15:44:11 UTC,1,9700
006Uy00000JZdA2IAL,"Fx, I, Cx (1) DGP w/ FieldServer_Penn 1_VNO",6 Won,2025-01-23 15:44:11 UTC,2025-01-23 00:00:00 UTC,0,9700
006Uy00000JZdzdIAD,BILH Fleet & Anesthetic Gas Emissions M&V,4 Proposal Submitted,2025-01-03 17:32:13 UTC,2025-05-31 23:36:42 UTC,148,55800
006Uy00000JZdzdIAD,BILH Fleet & Anesthetic Gas Emissions M&V,5 Negotiation/Review,2025-05-31 23:36:42 UTC,2025-06-16 20:06:42 UTC,16,45140
006Uy00000JZdzdIAD,BILH Fleet & Anesthetic Gas Emissions M&V,6 Won,2025-06-16 20:06:42 UTC,2025-06-16 00:00:00 UTC,0,45140
006Uy00000JZfa3IAD,801 Welch FCA,4 Proposal Submitted,2025-01-03 19:05:34 UTC,2025-01-23 23:41:50 UTC,20,20565
006Uy00000JZfa3IAD,801 Welch FCA,6 Won,2025-01-23 23:41:50 UTC,2025-01-23 00:00:00 UTC,0,17327
006Uy00000JZkI1IAL,401 Quarry FCA,4 Proposal Submitted,2025-01-03 19:15:44 UTC,2025-02-24 19:46:11 UTC,52,35266
006Uy00000JZkI1IAL,401 Quarry FCA,7 Lost,2025-02-24 19:46:11 UTC,2025-02-24 00:00:00 UTC,0,35266
006Uy00000JZvuwIAD,MSLS FCA,4 Proposal Submitted,2025-01-03 19:14:17 UTC,2025-01-23 23:44:53 UTC,20,57351
006Uy00000JZvuwIAD,MSLS FCA,6 Won,2025-01-23 23:44:53 UTC,2025-01-23 00:00:00 UTC,0,45585
006Uy00000JZw1OIAT,855 CA FCA,4 Proposal Submitted,2025-01-03 19:22:50 UTC,2025-01-23 23:38:50 UTC,20,35769
006Uy00000JZw1OIAT,855 CA FCA,6 Won,2025-01-23 23:38:50 UTC,2025-01-23 00:00:00 UTC,0,28075
006Uy00000Ja01lIAB,Falk FCA,4 Proposal Submitted,2025-01-03 19:11:28 UTC,2025-01-23 23:47:25 UTC,20,33881
006Uy00000Ja01lIAB,Falk FCA,6 Won,2025-01-23 23:47:25 UTC,2025-01-23 00:00:00 UTC,0,29954
006Uy00000Ja12gIAB,CCSR FCA,4 Proposal Submitted,2025-01-03 19:17:19 UTC,2025-01-23 23:28:39 UTC,20,54767
006Uy00000Ja12gIAB,CCSR FCA,6 Won,2025-01-23 23:28:39 UTC,2025-01-23 00:00:00 UTC,0,47105
006Uy00000Ja1gzIAB,1651 Page Mill FCA,4 Proposal Submitted,2025-01-03 19:19:15 UTC,2025-01-23 23:36:02 UTC,20,38616
006Uy00000Ja1gzIAB,1651 Page Mill FCA,6 Won,2025-01-23 23:36:02 UTC,2025-01-23 00:00:00 UTC,0,34837
006Uy00000Ja26nIAB,3145 Porter FCA,4 Proposal Submitted,2025-01-03 19:21:19 UTC,2025-01-23 23:32:41 UTC,20,45565
006Uy00000Ja26nIAB,3145 Porter FCA,6 Won,2025-01-23 23:32:41 UTC,2025-01-23 00:00:00 UTC,0,39172
006Uy00000JaDlNIAV,"Project Plaid Bldg 3 C&S - Crusoe Energy - Abilene, TX",2 Qualified,2025-01-03 20:12:01 UTC,2025-04-06 19:36:39 UTC,93,2500000
006Uy00000JaDlNIAV,"Project Plaid Bldg 3 C&S - Crusoe Energy - Abilene, TX",3 Discovery,2025-04-06 19:36:39 UTC,2025-04-12 05:12:59 UTC,6,2750000
006Uy00000JaDlNIAV,"Project Plaid Bldg 3 C&S - Crusoe Energy - Abilene, TX",4 Proposal Submitted,2025-04-12 05:12:59 UTC,2025-09-15 18:49:34 UTC,156,2595805
006Uy00000JaDlNIAV,"Project Plaid Bldg 3 C&S - Crusoe Energy - Abilene, TX",5 Negotiation/Review,2025-09-15 18:49:34 UTC,2025-09-15 20:18:27 UTC,0,2595805
006Uy00000JaDlNIAV,"Project Plaid Bldg 3 C&S - Crusoe Energy - Abilene, TX",6 Won,2025-09-15 20:18:27 UTC,2025-09-15 00:00:00 UTC,0,2595805
006Uy00000JaDzvIAF,"Project Plaid Bldg 4 C&S - Crusoe Energy - Abilene, TX",2 Qualified,2025-01-03 20:16:29 UTC,2025-06-03 02:45:58 UTC,151,2750000
006Uy00000JaDzvIAF,"Project Plaid Bldg 4 C&S - Crusoe Energy - Abilene, TX",3 Discovery,2025-06-03 02:45:58 UTC,2025-09-12 18:01:49 UTC,101,3500000
006Uy00000JaDzvIAF,"Project Plaid Bldg 4 C&S - Crusoe Energy - Abilene, TX",5 Negotiation/Review,2025-09-12 18:01:49 UTC,2025-09-15 17:19:39 UTC,3,2702950
